<Ticker>,<Per>,<DTYYYYMMDD>,<TIME>,<Open>,<High>,<Low>,<Close>,<Vol>,<Openint>
Dollar,d,20190624,000000,130000.0000,132000.0000,129890.0000,131890.0000,0,131890.0000,43788
Dollar,d,20190625,000000,131890.0000,132000.0000,129890.0000,131000.0000,0,131000.0000,43788
Dollar,d,20190626,000000,131000.0000,132000.0000,129390.0000,129400.0000,0,129400.0000,43788
Dollar,d,20190627,000000,129400.0000,129500.0000,129390.0000,129410.0000,0,129410.0000,43788
Dollar,d,20190628,000000,129410.0000,129500.0000,129390.0000,129410.0000,0,129410.0000,43788
Dollar,d,20190630,000000,129500.0000,129550.0000,128390.0000,128500.0000,0,128500.0000,43788
Dollar,d,20190701,000000,128500.0000,129550.0000,126890.0000,127000.0000,0,127000.0000,43788
Dollar,d,20190702,000000,127000.0000,128500.0000,126890.0000,128000.0000,0,128000.0000,43788
Dollar,d,20190703,000000,128000.0000,128000.0000,126890.0000,127450.0000,0,127450.0000,43788
Dollar,d,20190704,000000,127450.0000,128000.0000,127390.0000,127500.0000,0,127500.0000,43788
Dollar,d,20190705,000000,127500.0000,127500.0000,127390.0000,127500.0000,0,127500.0000,43788
Dollar,d,20190706,000000,127500.0000,129500.0000,127390.0000,129400.0000,0,129400.000,43788
Dollar,d,20190707,000000,129400.0000,130000.0000,127390.0000,128980.0000,0,128980.0000,43788
Dollar,d,20190708,000000,128980.0000,130000.0000,127890.0000,127910.0000,0,127910.000,43788
Dollar,d,20190709,000000,127910.0000,129000.0000,127390.0000,127430.0000,0,127430.0000,43788
Dollar,d,20190710,000000,127430.0000,128000.0000,127390.0000,127480.0000,0,127480.000,43788
Dollar,d,20190711,000000,127480.0000,127500.0000,127390.0000,127460.0000,0,127460.0000,43788
Dollar,d,20190712,000000,127460.0000,127500.0000,127390.0000,127460.0000,0,127460.000,43788
Dollar,d,20190713,000000,127000.0000,127000.0000,125890.0000,126000.0000,0,126000.000,43788
Dollar,d,20190714,000000,126000.0000,127000.0000,124890.0000,125000.0000,0,125000.0000,43788
Dollar,d,20190715,000000,125000.0000,126000.0000,120890.0000,121000.0000,0,121000.0000,43788
Dollar,d,20190716,000000,121000.0000,125000.0000,118890.0000,118890.0000,0,118890.0000,43788
Dollar,d,20190717,000000,118890.0000,121000.0000,111890.0000,113890.0000,0,113890.0000,43788
Dollar,d,20190718,000000,113890.0000,119000.0000,111890.0000,115000.0000,0,115000.000,43788
Dollar,d,20190719,000000,115000.0000,115000.0000,114890.0000,115000.0000,0,115000.000,43788
Dollar,d,20190720,000000,114920.0000,117000.0000,114890.0000,116480.0000,0,116480.0000,43788
Dollar,d,20190721,000000,116480.0000,119000.0000,114890.0000,118970.0000,0,118970.0000,43788
Dollar,d,20190722,000000,118970.0000,119000.0000,116390.0000,119000.0000,0,119000.0000,43788
Dollar,d,20190723,000000,119000.0000,123000.0000,118890.0000,123000.0000,0,123000.0000,43788
Dollar,d,20190724,000000,123000.0000,124000.0000,119890.0000,121930.0000,0,121930.0000,43788
Dollar,d,20190725,000000,121930.0000,124000.0000,119390.0000,119500.0000,0,119500.0000,43788
Dollar,d,20190726,000000,119500.0000,120000.0000,119390.0000,119500.0000,0,119500.0000,43788
Dollar,d,20190727,000000,119480.0000,121000.0000,119390.0000,120940.0000,0,120940.0000,43788
Dollar,d,20190728,000000,120940.0000,122000.0000,119390.0000,121500.0000,0,121500.0000,43788
Dollar,d,20190729,000000,121500.0000,122000.0000,120390.0000,120420.0000,0,120420.0000,43788
Dollar,d,20190730,000000,120420.0000,121500.0000,120390.0000,120500.0000,0,120500.0000,43788
Dollar,d,20190731,000000,120500.0000,120500.0000,119390.0000,119430.0000,0,119430.0000,43788
Dollar,d,20190801,000000,119430.0000,120500.0000,118890.0000,119000.0000,0,119000.0000,43788
Dollar,d,20190802,000000,119000.0000,119000.0000,118890.0000,119000.0000,0,119000.0000,43788
Dollar,d,20190803,000000,119000.0000,120000.0000,118890.0000,119910.0000,0,119910.0000,43788
Dollar,d,20190804,000000,119910.0000,120000.0000,118890.0000,119000.0000,0,119000.0000,43788
Dollar,d,20190805,000000,119000.0000,119500.0000,118890.0000,118910.0000,0,118910.0000,43788
Dollar,d,20190806,000000,118910.0000,119500.0000,118890.0000,119420.0000,0,119420.0000,43788
Dollar,d,20190807,000000,119420.0000,119500.0000,118890.0000,118940.0000,0,118940.000,43788
Dollar,d,20190808,000000,118940.0000,119500.0000,118390.0000,118400.0000,0,118400.0000,43788
Dollar,d,20190809,000000,118400.0000,118500.0000,118390.0000,118400.0000,0,118400.000,43788
Dollar,d,20190810,000000,118500.0000,118500.0000,117890.0000,118000.0000,0,118000.0000,43788
Dollar,d,20190811,000000,118000.0000,118500.0000,116890.0000,117000.0000,0,117000.000,43788
Dollar,d,20190813,000000,117000.0000,117000.0000,116890.0000,116910.0000,0,116910.0000,43788
Dollar,d,20190814,000000,116910.0000,117000.0000,116890.0000,117000.0000,0,117000.000,43788
Dollar,d,20190815,000000,117000.0000,117000.0000,116890.0000,117000.0000,0,117000.000,43788
Dollar,d,20190816,000000,117000.0000,117000.0000,116890.0000,117000.0000,0,117000.0000,43788
Dollar,d,20190817,000000,116910.0000,117000.0000,116890.0000,117000.0000,0,117000.0000,43788
Dollar,d,20190818,000000,117000.0000,117500.0000,116890.0000,117420.0000,0,117420.0000,43788
Dollar,d,20190819,000000,117420.0000,117500.0000,116890.0000,116960.0000,0,116960.0000,43788
Dollar,d,20190821,000000,117000.0000,117000.0000,116390.0000,116420.0000,0,116420.000,43788
Dollar,d,20190822,000000,116420.0000,117000.0000,115890.0000,116000.0000,0,116000.000,43788
Dollar,d,20190823,000000,116000.0000,116500.0000,115890.0000,116000.0000,0,116000.0000,43788
Dollar,d,20190824,000000,116430.0000,116500.0000,115890.0000,115900.0000,0,115900.0000,43788
Dollar,d,20190825,000000,115900.0000,116500.0000,114390.0000,114500.0000,0,114500.0000,43788
Dollar,d,20190826,000000,114500.0000,116000.0000,111890.0000,111920.0000,0,111920.0000,43788
Dollar,d,20190827,000000,111920.0000,114500.0000,109890.0000,111000.0000,0,111000.0000,43788
Dollar,d,20190828,000000,111000.0000,112000.0000,109890.0000,111950.0000,0,111950.0000,43788
Dollar,d,20190829,000000,111950.0000,112000.0000,110900.0000,112000.0000,0,112000.0000,43788
Dollar,d,20190831,000000,112960.0000,113500.0000,111890.0000,113470.0000,0,113470.0000,43788
Dollar,d,20190901,000000,113470.0000,114500.0000,111890.0000,114000.0000,0,114000.0000,43788
Dollar,d,20190902,000000,114000.0000,114500.0000,112390.0000,112480.0000,0,112480.0000,43788
Dollar,d,20190903,000000,112480.0000,114000.0000,112390.0000,114000.0000,0,114000.0000,43788
Dollar,d,20190904,000000,114000.0000,114000.0000,113390.0000,113420.0000,0,113420.0000,43788
Dollar,d,20190905,000000,113420.0000,114000.0000,113390.0000,114000.0000,0,114000.0000,43788
Dollar,d,20190906,000000,114000.0000,114000.0000,113890.0000,114000.0000,0,114000.0000,43788
Dollar,d,20190907,000000,114000.0000,114000.0000,113890.0000,113890.0000,0,113890.0000,43788
Dollar,d,20190908,000000,113890.0000,116000.0000,113890.0000,116000.0000,0,116000.0000,43788
Dollar,d,20190911,000000,115940.0000,116140.0000,115890.0000,115970.0000,0,115970.0000,43788
Dollar,d,20190912,000000,115970.0000,116140.0000,114440.0000,114440.0000,0,114440.0000,43788
Dollar,d,20190913,000000,114440.0000,115000.0000,114440.0000,114440.0000,0,114440.000,43788
Dollar,d,20190914,000000,114500.0000,114500.0000,113940.0000,114000.0000,0,114000.0000,43788
Dollar,d,20190915,000000,114000.0000,114500.0000,112890.0000,112980.0000,0,112980.000,43788
Dollar,d,20190916,000000,112980.0000,114000.0000,112890.0000,113500.0000,0,113500.0000,43788
Dollar,d,20190917,000000,113500.0000,114500.0000,113000.0000,113000.0000,0,113000.000,43788
Dollar,d,20190918,000000,113000.0000,114500.0000,113000.0000,114000.0000,0,114000.0000,43788
Dollar,d,20190919,000000,114000.0000,114500.0000,113890.0000,114500.0000,0,114500.000,43788
Dollar,d,20190920,000000,114500.0000,114500.0000,114390.0000,114500.0000,0,114500.000,43788
Dollar,d,20190921,000000,114500.0000,114500.0000,114390.0000,114500.0000,0,114500.0000,43788
Dollar,d,20190922,000000,114500.0000,114500.0000,113890.0000,113940.0000,0,113940.0000,43788
Dollar,d,20190923,000000,113940.0000,114500.0000,113390.0000,113460.0000,0,113460.0000,43788
Dollar,d,20190924,000000,113460.0000,114000.0000,113390.0000,113500.0000,0,113500.0000,43788
Dollar,d,20190925,000000,113500.0000,113500.0000,113390.0000,113470.0000,0,113470.000,43788
Dollar,d,20190926,000000,113470.0000,113500.0000,113390.0000,113500.0000,0,113500.000,43788
Dollar,d,20190927,000000,113500.0000,113500.0000,113390.0000,113500.0000,0,113500.0000,43788
Dollar,d,20190928,000000,113500.0000,114500.0000,113390.0000,114500.0000,0,114500.0000,43788
Dollar,d,20190929,000000,114500.0000,114500.0000,113390.0000,114500.0000,0,114500.0000,43788
Dollar,d,20190930,000000,114500.0000,115000.0000,114390.0000,115000.0000,0,115000.0000,43788
Dollar,d,20191001,000000,115000.0000,115000.0000,114390.0000,114410.0000,0,114410.0000,43788
Dollar,d,20191002,000000,114410.0000,115000.0000,113890.0000,114000.0000,0,114000.0000,43788
Dollar,d,20191003,000000,114000.0000,114500.0000,113890.0000,114430.0000,0,114430.0000,43788
Dollar,d,20191004,000000,114430.0000,114500.0000,114390.0000,114430.0000,0,114430.0000,43788
Dollar,d,20191005,000000,114500.0000,114500.0000,114390.0000,114450.0000,0,114450.0000,43788
Dollar,d,20191006,000000,114450.0000,114500.0000,113890.0000,113970.0000,0,113970.0000,43788
Dollar,d,20191007,000000,113970.0000,114500.0000,113890.0000,114000.0000,0,114000.0000,43788
Dollar,d,20191008,000000,114000.0000,114000.0000,113890.0000,113930.0000,0,113930.0000,43788
Dollar,d,20191009,000000,113930.0000,114090.0000,113890.0000,113950.0000,0,113950.0000,43788
